id,product_A_sold_in_the_past,product_B_sold_in_the_past,product_A_recommended,product_A,product_C,product_D,cust_hitrate,cust_interactions,cust_contracts,opp_month,opp_old,competitor_Z,competitor_X,competitor_Y,cust_in_iberia,target_variable
26624,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,0.45947,-0.34997,-0.233,-0.28185,0,0,0,0,0
26625,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.83486,-0.28185,0,0,0,1,0
26626,-0.25992,-0.01222,-0.1097,-0.0891,-0.02372,-0.04247,-0.12253,0.68771,-0.34997,-1.41464,-0.28185,0,0,0,1,0
26627,-0.25992,-0.29109,-0.1097,-0.0891,-0.02372,-0.04247,-0.90165,-0.49694,-0.34997,-0.52841,-0.28185,1,0,0,0,0
26628,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.86248,-0.6817,2.19364,0.65323,-0.28185,0,0,0,1,1
26629,-0.25992,-0.23614,-0.1097,-0.0891,-0.02372,-0.04247,0.56845,-0.6817,-0.34997,0.94864,-0.28185,0,0,0,0,1
26630,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.02844,-0.6817,0.92184,0.06241,-0.28185,0,0,0,1,1
26631,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.92706,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,1
26632,-0.25992,-0.2315,-0.1097,-0.0891,-0.02372,-0.04247,1.33509,-0.6817,3.14749,-1.11923,-0.28185,0,0,0,1,0
26633,-0.25321,-0.24141,-0.1097,-0.0891,-0.02372,-0.04247,-0.25036,2.26361,-0.34997,0.35782,-0.28185,0,0,1,1,0
26634,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.67721,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,0,1
26635,6.0075,0.65791,-0.1097,-0.0891,-0.02372,-0.04247,1.33747,0.70944,-0.34997,1.53945,-0.28185,0,0,0,0,1
26636,-0.25992,-0.14241,-0.1097,-0.0891,-0.02372,-0.04247,-1.08571,-0.12742,-0.34997,1.53945,-0.28185,0,0,0,0,1
26637,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.24728,-0.6817,-0.03202,0.35782,-0.28185,0,0,0,1,0
26638,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.50227,-0.6817,0.60388,-0.52841,-0.28185,0,0,0,1,1
26639,0.34402,3.51662,-0.1097,-0.0891,-0.02372,-0.04247,-0.02574,0.03561,-0.34997,-0.233,-0.28185,1,0,0,0,0
26640,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.42288,0.6225,-0.34997,0.06241,-0.28185,0,0,0,1,0
26641,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.41464,-0.28185,1,0,1,0,0
26642,-0.25992,-0.07153,-0.1097,-0.0891,-0.02372,-0.04247,-0.79142,0.67684,-0.34997,0.35782,-0.28185,0,0,0,0,0
26643,-0.19952,-0.19706,-0.1097,-0.0891,-0.02372,-0.04247,-1.09053,0.74205,-0.34997,-0.233,3.54793,0,0,0,1,1
26644,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.94289,1.04636,-0.34997,0.06241,-0.28185,0,0,1,0,1
26645,-0.25992,-0.34794,-0.10968,-0.0891,-0.02372,-0.04247,-0.96749,0.58989,-0.34997,0.06241,-0.28185,1,0,0,0,0
26646,3.77361,6.44745,-0.1097,-0.0891,-0.02372,-0.04247,0.08462,-0.54041,-0.34997,-1.41464,-0.28185,1,0,1,0,1
26647,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,0,1
26648,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.60696,1.73106,-0.03202,-1.41464,3.54793,1,0,0,0,0
26649,-0.25992,-0.34334,-0.1097,-0.0891,-0.02372,-0.04247,1.73088,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,0,1
26650,-0.25992,-0.18026,-0.1097,-0.0891,-0.02372,-0.04247,1.72322,0.55729,-0.03202,-0.233,-0.28185,1,0,0,0,1
26651,5.11745,-0.34794,-0.1097,0.61873,-0.02372,-0.04247,0.55338,-0.33391,-0.34997,0.35782,-0.28185,0,0,0,1,1
26652,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.16002,-0.34997,0.06241,-0.28185,0,0,0,1,1
26653,3.77361,6.44745,-0.1097,-0.0891,-0.02372,-0.04247,0.1313,-0.6817,-0.34997,0.35782,-0.28185,1,0,0,0,1
26654,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.24715,0.63336,-0.03202,0.35782,-0.28185,0,0,0,0,1
26655,-0.25992,-0.31245,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.18176,-0.34997,1.83486,-0.28185,1,0,0,1,0
26656,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.24048,-0.45347,-0.03202,-0.52841,-0.28185,0,0,0,0,1
26657,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.71592,-0.54041,-0.34997,-1.11923,3.54793,0,0,1,1,1
26658,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.05555,0.8616,-0.34997,1.24404,-0.28185,0,0,0,0,0
26659,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.94656,-0.14915,-0.34997,1.53945,-0.28185,0,0,0,0,0
26660,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.65378,-0.6817,-0.03202,0.65323,-0.28185,0,0,0,1,0
26661,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.4174,-0.45347,-0.34997,1.24404,-0.28185,0,0,0,0,0
26662,-0.25992,-0.30023,2.58928,-0.0891,-0.02372,-0.04247,-1.04185,0.87247,-0.34997,-0.52841,-0.28185,0,0,0,0,0
26663,-0.25992,0.1275,-0.1097,-0.0891,-0.02372,-0.04247,1.61506,-0.6817,0.28593,-1.41464,-0.28185,1,0,0,1,1
26664,-0.25992,3.3423,-0.1097,-0.0891,-0.02372,-0.04247,0.13101,2.38316,-0.34997,0.35782,-0.28185,0,0,0,0,1
26665,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.59634,-0.6817,-0.34997,1.53945,-0.28185,0,0,1,1,0
26666,-0.25992,-0.10035,-0.1097,-0.0891,-0.02372,-0.04247,1.35085,-0.54041,-0.34997,1.53945,-0.28185,0,0,0,1,1
26667,-0.15926,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.83276,0.54642,-0.34997,1.24404,-0.28185,0,0,0,1,0
26668,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,1,0,0
26669,3.77361,6.44745,-0.1097,-0.0891,-0.02372,-0.04247,0.87349,0.32905,0.60388,-0.52841,-0.28185,0,0,0,0,0
26670,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.84276,2.93744,-0.34997,-1.41464,-0.28185,0,0,0,0,0
26671,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,1,1
26672,0.2703,-0.17358,-0.10968,-0.0891,-0.02372,-0.04247,-0.25707,0.25297,-0.34997,-0.233,-0.28185,1,0,1,1,0
26673,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.30728,-0.07308,0.92184,1.83486,-0.28185,0,0,1,1,1
26674,-0.25992,-0.2816,-0.1097,-0.0891,-0.02372,-0.04247,0.71918,0.76378,0.60388,1.24404,-0.28185,0,0,0,1,1
26675,-0.25992,-0.31426,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.2361,-0.34997,0.65323,-0.28185,0,0,0,1,1
26676,-0.25992,-0.34544,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.45347,-0.34997,-1.41464,-0.28185,0,0,0,0,0
26677,-0.25992,-0.34794,-0.1097,3.01019,-0.02372,-0.04247,-0.82372,-0.52954,-0.34997,-0.52841,-0.28185,0,0,0,1,1
26678,-0.25992,-0.33636,-0.1097,-0.0891,-0.02372,-0.04247,0.19352,1.47022,-0.34997,0.35782,-0.28185,0,0,0,1,0
26679,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,1,0
26680,-0.25992,-0.13769,-0.1097,-0.0891,-0.02372,-0.04247,0.71918,1.66585,0.92184,1.83486,-0.28185,0,0,0,0,0
26681,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.70412,0.77465,-0.03202,-1.11923,-0.28185,0,0,0,0,0
26682,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,0.94864,-0.28185,0,0,0,1,0
26683,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.65323,-0.28185,0,0,0,1,0
26684,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,1
26685,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.42504,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,1
26686,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.42504,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,1
26687,-0.21343,-0.28757,-0.1097,-0.0891,-0.02372,-0.04247,1.33884,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,1
26688,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.48254,0.79639,-0.34997,-1.11923,-0.28185,0,0,0,1,1
26689,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.88403,-0.6817,1.55774,0.35782,-0.28185,0,0,0,1,0
26690,0.35976,4.24396,-0.1097,-0.0891,-0.02372,-0.04247,1.51127,-0.6817,1.87569,0.94864,-0.28185,0,0,0,1,0
26691,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.24713,0.04648,-0.34997,-0.82382,-0.28185,1,0,0,1,0
26692,-0.25992,-0.27044,-0.1097,-0.0891,-0.02372,-0.04247,0.17432,-0.17089,-0.34997,-1.41464,3.54793,0,0,0,0,0
26693,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.05525,-0.09481,-0.34997,0.06241,-0.28185,0,0,0,0,1
26694,-0.25992,-0.34544,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.52954,-0.34997,-0.52841,-0.28185,1,0,0,1,0
26695,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.76211,-0.12742,-0.34997,1.83486,-0.28185,0,0,1,0,0
26696,-0.25992,-0.33978,-0.1097,-0.0891,-0.02372,-0.04247,-0.01657,1.42675,-0.34997,1.83486,-0.28185,1,0,0,1,0
26697,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.16907,0.50294,-0.34997,0.06241,3.54793,1,0,0,0,0
26698,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.63059,-0.6817,-0.34997,1.53945,-0.28185,0,0,0,1,0
26699,0.47495,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.74261,0.45947,-0.34997,-0.233,-0.28185,0,0,0,0,1
26700,0.34402,0.85526,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,1,1
26701,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,0
26702,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,1.24404,-0.28185,1,0,1,0,0
26703,-0.25992,-0.31805,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,0.29645,-0.34997,0.35782,-0.28185,1,0,0,1,1
26704,-0.25992,-0.34544,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.39912,-0.34997,1.83486,-0.28185,0,0,0,1,0
26705,-0.25992,-0.33692,-0.1097,-0.0891,-0.02372,-0.04247,-0.46547,-0.6817,-0.34997,-1.11923,-0.28185,1,0,1,1,0
26706,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.80853,-0.6817,1.23979,1.83486,-0.28185,0,0,0,1,1
26707,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.09617,0.94854,-0.34997,-1.41464,-0.28185,1,0,1,0,1
26708,3.09526,-0.07435,6.11872,18.78559,-0.02372,-0.04247,0.51399,0.39426,-0.34997,-0.82382,-0.28185,0,0,1,1,0
26709,4.07354,0.4758,-0.1097,-0.0891,-0.02372,-0.04247,1.46101,-0.6817,0.92184,-1.41464,-0.28185,0,0,1,1,1
26710,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.24404,-0.28185,0,0,1,1,0
26711,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73012,-0.6817,0.92184,1.53945,-0.28185,1,0,0,1,1
26712,-0.25992,0.41393,-0.1097,-0.0891,-0.02372,-0.04247,0.23221,0.35079,0.92184,-1.41464,-0.28185,0,0,0,0,1
26713,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,0.33992,-0.03202,0.35782,-0.28185,0,0,0,1,0
26714,-0.25992,-0.25836,-0.1097,-0.0891,-0.02372,-0.04247,0.49106,1.7528,-0.34997,-1.41464,-0.28185,1,0,0,1,1
26715,0.37589,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.03202,-0.52841,-0.28185,0,0,0,1,0
26716,-0.07759,0.05641,-0.1097,-0.0891,-0.02372,-0.04247,-0.49911,2.35055,-0.34997,-1.11923,-0.28185,0,0,1,0,0
26717,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.03202,-0.52841,-0.28185,0,0,0,1,1
26718,-0.16933,0.03928,-0.1097,-0.0891,-0.02372,-0.04247,-0.73294,1.7528,-0.03202,-0.82382,-0.28185,1,0,0,1,0
26719,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.4231,-0.39912,-0.34997,1.24404,-0.28185,1,0,0,0,1
26720,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.36439,-0.6817,0.92184,1.53945,-0.28185,0,0,0,1,1
26721,0.34066,-0.18305,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,0
26722,-0.25992,-0.29885,-0.1097,-0.0891,-0.02372,-0.04247,-0.67285,0.416,-0.34997,-1.11923,-0.28185,1,0,0,0,0
26723,0.13844,1.98031,-0.1097,-0.0891,-0.02372,-0.04247,-0.1122,-0.35565,-0.34997,1.83486,-0.28185,0,0,1,1,1
26724,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.00825,1.53543,-0.34997,-0.233,-0.28185,1,0,1,0,0
26725,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.52885,2.1984,-0.34997,0.65323,-0.28185,0,0,0,1,0
26726,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.68049,1.3072,-0.34997,-1.11923,-0.28185,0,0,1,1,1
26727,-0.25992,-0.28747,-0.1097,-0.0891,-0.02372,-0.04247,-0.34352,-0.6817,-0.03202,0.94864,-0.28185,0,0,0,1,1
26728,2.0105,4.64171,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.51868,-0.34997,-0.82382,-0.28185,1,0,1,0,0
26729,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,1.23979,0.35782,-0.28185,0,0,0,1,1
26730,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.89504,4.19816,0.28593,0.35782,3.54793,0,0,0,0,1
26731,-0.25992,-0.32758,-0.1097,-0.0891,-0.02372,-0.04247,0.04812,2.61139,-0.34997,-0.82382,-0.28185,0,0,0,1,1
26732,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.03202,-0.82382,-0.28185,0,0,0,1,0
26733,-0.25992,-0.33434,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.82382,-0.28185,0,0,1,0,0
26734,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.21259,-0.00787,-0.34997,-0.82382,-0.28185,0,0,0,0,0
26735,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.07923,0.87247,-0.34997,0.06241,-0.28185,1,0,1,1,0
26736,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.52954,-0.34997,1.24404,-0.28185,0,0,0,0,0
26737,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.20925,-0.36652,-0.34997,-0.233,-0.28185,0,0,1,0,1
26738,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.97521,2.61139,0.28593,-0.233,-0.28185,1,0,1,0,0
26739,-0.25992,-0.0834,-0.1097,-0.0891,-0.02372,-0.04247,0.10575,0.56815,-0.34997,0.65323,-0.28185,0,0,1,1,0
26740,0.42508,-0.31499,-0.1097,-0.0891,-0.02372,-0.04247,-0.76383,0.57902,-0.34997,1.53945,-0.28185,0,0,0,1,0
26741,-0.25992,-0.329,-0.1097,-0.0891,-0.02372,-0.04247,0.44666,0.87247,-0.34997,0.94864,-0.28185,1,0,1,1,0
26742,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,3.54793,0,0,0,1,0
26743,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.59713,-0.6817,-0.34997,1.53945,-0.28185,0,0,0,1,1
26744,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.72503,1.16591,-0.34997,-0.52841,-0.28185,0,0,0,1,1
26745,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.97521,2.18753,0.28593,-0.52841,-0.28185,0,0,0,1,1
26746,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.50037,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,1,0
26747,-0.15342,2.06686,-0.1097,-0.0891,-0.02372,-0.04247,-0.42642,0.01387,-0.34997,0.06241,3.54793,1,0,1,1,0
26748,-0.25992,0.17836,-0.1097,-0.0891,-0.02372,-0.04247,-0.99394,-0.33391,-0.34997,1.24404,-0.28185,0,0,0,1,0
26749,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,0
26750,-0.25992,-0.09449,-0.1097,-0.0891,-0.02372,-0.04247,0.2186,-0.32305,-0.34997,0.06241,-0.28185,0,0,0,1,0
26751,-0.25992,-0.18023,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.50781,-0.34997,1.53945,-0.28185,0,0,0,1,1
26752,-0.25992,0.35102,-0.1097,-0.0891,-0.02372,1.25232,1.62364,-0.42086,-0.34997,-0.82382,3.54793,0,0,1,0,1
26753,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.33824,-0.6817,1.23979,-1.11923,-0.28185,0,0,0,1,0
26754,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.08137,-0.6817,0.28593,1.53945,-0.28185,0,0,0,1,0
26755,-0.04945,3.20056,-0.1097,-0.0891,-0.02372,-0.04247,-0.13861,1.12244,-0.03202,0.94864,-0.28185,0,0,1,1,0
26756,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.88146,-0.52954,-0.34997,-0.82382,-0.28185,1,0,0,1,0
26757,-0.01912,0.49271,-0.1097,-0.0891,-0.02372,-0.04247,1.711,1.42675,-0.03202,-0.52841,-0.28185,1,0,0,1,1
26758,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.07958,-0.6817,1.23979,0.35782,-0.28185,0,0,0,1,0
26759,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.16722,-0.6817,-0.03202,1.24404,-0.28185,0,0,0,1,1
26760,-0.25992,-0.34227,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,1
26761,-0.25992,1.24532,-0.1097,-0.0891,-0.02372,-0.04247,0.869,-0.14915,4.73725,-1.41464,-0.28185,0,0,0,1,0
26762,2.49426,0.30108,-0.1097,-0.0891,-0.02372,-0.04247,-0.60598,-0.6817,0.92184,-0.82382,-0.28185,0,0,0,1,1
26763,-0.25992,-0.33129,-0.1097,-0.0891,-0.02372,-0.04247,-0.61454,0.35079,-0.34997,-0.82382,-0.28185,0,0,1,1,0
26764,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73015,-0.6817,2.19364,1.53945,-0.28185,1,0,0,1,1
26765,-0.25992,0.56003,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.94864,-0.28185,1,0,0,0,0
26766,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.83486,-0.28185,0,0,0,0,1
26767,-0.25992,-0.03465,-0.1097,-0.0891,-0.02372,-0.04247,0.56098,-0.49694,-0.34997,-1.11923,-0.28185,0,0,0,1,1
26768,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.33287,1.00289,-0.34997,-0.82382,-0.28185,0,0,0,1,1
26769,-0.25992,0.39342,-0.1097,-0.0891,-0.02372,-0.04247,-0.28226,-0.6817,1.55774,0.06241,-0.28185,0,0,0,1,0
26770,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.51858,-0.25784,-0.34997,-0.233,-0.28185,0,0,0,0,1
26771,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.48655,-0.49694,-0.34997,0.65323,-0.28185,0,0,0,1,0
26772,0.29115,1.53069,-0.1097,-0.0891,-0.02372,-0.04247,-0.59569,1.13331,-0.34997,-1.41464,-0.28185,1,0,1,1,0
26773,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.07997,0.8616,0.92184,0.35782,-0.28185,0,0,0,0,0
26774,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.47508,-0.6817,0.60388,0.94864,-0.28185,0,0,0,1,0
26775,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.83486,-0.28185,0,0,0,0,0
26776,-0.25992,-0.34794,25.32302,-0.0891,-0.02372,-0.04247,1.41335,-0.09481,-0.03202,-0.82382,-0.28185,0,0,0,1,1
26777,-0.25992,-0.26949,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,0,0
26778,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,0,0
26779,-0.25992,0.14864,-0.1097,-0.0891,-0.02372,-0.04247,-0.44255,0.1769,-0.34997,-1.11923,-0.28185,1,0,0,1,1
26780,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.57302,-0.34997,-1.41464,-0.28185,0,0,0,0,0
26781,-0.25992,-0.31362,-0.1097,-0.0891,-0.02372,-0.04247,0.01111,-0.58389,-0.34997,1.53945,-0.28185,1,0,1,0,1
26782,-0.25992,1.21214,3.35053,-0.0891,-0.02372,-0.04247,0.07572,0.97028,-0.34997,-0.233,-0.28185,0,0,1,1,1
26783,-0.25992,-0.32141,-0.1097,-0.0891,-0.02372,-0.04247,1.36955,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,1
26784,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.50509,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,0
26785,-0.22972,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.22523,-0.34997,-0.52841,-0.28185,0,0,0,1,0
26786,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.81967,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,0,0
26787,-0.01912,1.25808,-0.1097,-0.0891,-0.02372,-0.04247,1.04096,1.58977,-0.03202,1.83486,-0.28185,1,0,1,1,0
26788,-0.25992,-0.34794,-0.10968,-0.0891,-0.02372,-0.04247,-0.79142,0.72031,-0.34997,0.06241,-0.28185,1,0,0,0,0
26789,-0.25992,-0.29782,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,1
26790,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.3478,-0.6817,3.46544,1.53945,-0.28185,0,0,0,1,1
26791,-0.16933,0.03928,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,0,1
26792,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.29043,-0.2687,-0.34997,-0.233,-0.28185,1,0,0,1,0
26793,-0.25992,-0.27044,-0.1097,-0.0891,-0.02372,-0.04247,0.44293,-0.06221,-0.34997,-1.41464,-0.28185,0,0,0,1,0
26794,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.39912,-0.34997,1.24404,-0.28185,0,0,0,0,1
26795,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.86808,0.003,-0.34997,1.83486,-0.28185,0,0,0,0,0
26796,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.72838,-0.6817,-0.34997,0.06241,-0.28185,1,0,0,1,0
26797,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.36439,-0.6817,0.60388,-0.233,-0.28185,0,0,0,1,1
26798,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.57818,1.42675,0.92184,-0.82382,-0.28185,0,0,1,0,0
26799,-0.25992,-0.17494,-0.1097,-0.0891,-0.02372,-0.04247,-1.11516,-0.33391,-0.34997,0.94864,-0.28185,1,0,0,1,0
26800,-0.25992,-0.29109,-0.1097,-0.0891,-0.02372,-0.04247,-0.90165,-0.49694,-0.34997,-0.52841,-0.28185,1,0,0,0,0
26801,-0.25992,3.3423,-0.1097,-0.0891,-0.02372,-0.04247,0.13101,2.38316,-0.34997,0.35782,-0.28185,0,0,0,0,1
26802,0.34402,3.51662,-0.1097,-0.0891,-0.02372,-0.04247,-0.47731,-0.59475,-0.34997,0.35782,-0.28185,0,0,0,1,0
26803,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.40359,-0.49694,-0.34997,1.24404,-0.28185,0,0,0,1,0
